File Path,Label,Frame Count,Width,Height,Identity Namespace,Identity Ids,Identity Group
FaceSwap/972_718.mp4,FAKE,311,1920,1080,core,972_718,core_718_972
FaceSwap/974_953.mp4,FAKE,318,600,480,core,974_953,core_953_974
FaceSwap/975_978.mp4,FAKE,304,1280,720,core,975_978,core_975_978
FaceSwap/976_954.mp4,FAKE,328,854,480,core,976_954,core_954_976
FaceSwap/978_975.mp4,FAKE,304,1280,720,core,978_975,core_975_978
FaceSwap/979_875.mp4,FAKE,335,1280,720,core,979_875,core_875_979
FaceSwap/981_985.mp4,FAKE,343,600,480,core,981_985,core_981_985
FaceSwap/983_113.mp4,FAKE,406,854,480,core,983_113,core_113_983
FaceSwap/984_967.mp4,FAKE,339,1280,720,core,984_967,core_967_984
FaceSwap/985_981.mp4,FAKE,343,640,480,core,985_981,core_981_985
FaceSwap/986_994.mp4,FAKE,316,1280,720,core,986_994,core_986_994
FaceSwap/990_008.mp4,FAKE,305,854,480,core,990_008,core_008_990
FaceSwap/991_064.mp4,FAKE,402,640,480,core,991_064,core_064_991
FaceSwap/994_986.mp4,FAKE,316,640,480,core,994_986,core_986_994
FaceSwap/995_233.mp4,FAKE,548,640,480,core,995_233,core_233_995
FaceSwap/996_056.mp4,FAKE,312,720,480,core,996_056,core_056_996
FaceSwap/999_960.mp4,FAKE,335,640,480,core,999_960,core_960_999
Face2Face/000_003.mp4,FAKE,303,640,480,core,000_003,core_000_003
Face2Face/001_870.mp4,FAKE,604,1280,720,core,001_870,core_001_870
Face2Face/002_006.mp4,FAKE,310,1280,720,core,002_006,core_002_006
Face2Face/003_000.mp4,FAKE,396,640,480,core,003_000,core_000_003
Face2Face/005_010.mp4,FAKE,474,704,480,core,005_010,core_005_010
Face2Face/006_002.mp4,FAKE,693,1280,720,core,006_002,core_002_006
Face2Face/007_132.mp4,FAKE,413,576,480,core,007_132,core_007_132
Face2Face/008_990.mp4,FAKE,305,640,480,core,008_990,core_008_990
Face2Face/009_027.mp4,FAKE,315,640,480,core,009_027,core_009_027
Face2Face/010_005.mp4,FAKE,385,640,480,core,010_005,core_005_010
Face2Face/011_805.mp4,FAKE,411,1280,720,core,011_805,core_011_805
Face2Face/012_026.mp4,FAKE,322,640,480,core,012_026,core_012_026
Face2Face/013_883.mp4,FAKE,433,640,480,core,013_883,core_013_883
Face2Face/014_790.mp4,FAKE,690,640,480,core,014_790,core_014_790
Face2Face/017_803.mp4,FAKE,297,1280,720,core,017_803,core_017_803
Face2Face/021_312.mp4,FAKE,428,640,480,core,021_312,core_021_312
Face2Face/022_489.mp4,FAKE,566,1280,720,core,022_489,core_022_489
Face2Face/023_923.mp4,FAKE,602,640,480,core,023_923,core_023_923
Face2Face/024_073.mp4,FAKE,703,640,480,core,024_073,core_024_073
Face2Face/025_067.mp4,FAKE,538,1440,1080,core,025_067,core_025_067
Face2Face/026_012.mp4,FAKE,363,640,480,core,026_012,core_012_026
Face2Face/027_009.mp4,FAKE,588,640,480,core,027_009,core_009_027
Face2Face/030_193.mp4,FAKE,372,1920,1080,core,030_193,core_030_193
Face2Face/031_163.mp4,FAKE,304,1280,720,core,031_163,core_031_163
Face2Face/032_944.mp4,FAKE,342,1280,720,core,032_944,core_032_944
Face2Face/033_097.mp4,FAKE,478,832,480,core,033_097,core_033_097
Face2Face/035_036.mp4,FAKE,337,640,480,core,035_036,core_035_036
Face2Face/036_035.mp4,FAKE,423,640,480,core,036_035,core_035_036
Face2Face/037_072.mp4,FAKE,311,640,480,core,037_072,core_037_072
Face2Face/038_125.mp4,FAKE,500,832,480,core,038_125,core_038_125
Face2Face/039_058.mp4,FAKE,669,640,480,core,039_058,core_039_058
Face2Face/041_063.mp4,FAKE,930,640,480,core,041_063,core_041_063
Face2Face/044_945.mp4,FAKE,761,1280,720,core,044_945,core_044_945
Face2Face/045_889.mp4,FAKE,329,1920,1080,core,045_889,core_045_889
Face2Face/046_904.mp4,FAKE,359,1280,720,core,046_904,core_046_904
Face2Face/049_946.mp4,FAKE,462,640,480,core,049_946,core_049_946
Face2Face/050_059.mp4,FAKE,721,640,480,core,050_059,core_050_059
Face2Face/051_332.mp4,FAKE,695,1280,720,core,051_332,core_051_332
Face2Face/053_095.mp4,FAKE,1006,640,480,core,053_095,core_053_095
Face2Face/056_996.mp4,FAKE,312,1280,720,core,056_996,core_056_996
Face2Face/058_039.mp4,FAKE,609,704,480,core,058_039,core_039_058
Face2Face/059_050.mp4,FAKE,530,640,480,core,059_050,core_050_059
Face2Face/060_088.mp4,FAKE,665,576,480,core,060_088,core_060_088
Face2Face/063_041.mp4,FAKE,349,640,480,core,063_041,core_041_063
Face2Face/064_991.mp4,FAKE,402,640,480,core,064_991,core_064_991
Face2Face/065_089.mp4,FAKE,751,1280,720,core,065_089,core_065_089
Face2Face/067_025.mp4,FAKE,747,1280,720,core,067_025,core_025_067
Face2Face/069_961.mp4,FAKE,323,1280,720,core,069_961,core_069_961
Face2Face/072_037.mp4,FAKE,454,640,480,core,072_037,core_037_072
Face2Face/073_024.mp4,FAKE,306,1280,720,core,073_024,core_024_073
Face2Face/074_825.mp4,FAKE,547,1920,1080,core,074_825,core_074_825
Face2Face/076_079.mp4,FAKE,424,1280,720,core,076_079,core_076_079
Face2Face/077_100.mp4,FAKE,423,640,480,core,077_100,core_077_100
Face2Face/078_955.mp4,FAKE,531,1280,720,core,078_955,core_078_955
Face2Face/079_076.mp4,FAKE,329,1280,720,core,079_076,core_076_079
Face2Face/081_087.mp4,FAKE,309,576,480,core,081_087,core_081_087
Face2Face/082_103.mp4,FAKE,595,640,480,core,082_103,core_082_103
Face2Face/085_124.mp4,FAKE,318,640,480,core,085_124,core_085_124
Face2Face/086_090.mp4,FAKE,687,1280,720,core,086_090,core_086_090
Face2Face/087_081.mp4,FAKE,1170,640,480,core,087_081,core_081_087
Face2Face/088_060.mp4,FAKE,844,640,480,core,088_060,core_060_088
Face2Face/089_065.mp4,FAKE,442,1280,720,core,089_065,core_065_089
Face2Face/090_086.mp4,FAKE,935,1280,720,core,090_086,core_086_090
Face2Face/091_116.mp4,FAKE,327,640,480,core,091_116,core_091_116
Face2Face/092_098.mp4,FAKE,299,704,480,core,092_098,core_092_098
Face2Face/093_121.mp4,FAKE,553,1280,720,core,093_121,core_093_121
Face2Face/094_111.mp4,FAKE,433,1280,720,core,094_111,core_094_111
Face2Face/095_053.mp4,FAKE,417,640,480,core,095_053,core_053_095
Face2Face/097_033.mp4,FAKE,809,640,480,core,097_033,core_033_097
Face2Face/098_092.mp4,FAKE,460,640,480,core,098_092,core_092_098
Face2Face/100_077.mp4,FAKE,611,640,480,core,100_077,core_077_100
Face2Face/102_114.mp4,FAKE,1269,704,480,core,102_114,core_102_114
Face2Face/103_082.mp4,FAKE,316,640,480,core,103_082,core_082_103
Face2Face/105_180.mp4,FAKE,569,640,480,core,105_180,core_105_180
Face2Face/106_198.mp4,FAKE,392,832,480,core,106_198,core_106_198
Face2Face/107_109.mp4,FAKE,298,640,480,core,107_109,core_107_109
Face2Face/109_107.mp4,FAKE,556,640,480,core,109_107,core_107_109
Face2Face/111_094.mp4,FAKE,559,640,480,core,111_094,core_094_111
Face2Face/112_892.mp4,FAKE,311,1920,1080,core,112_892,core_112_892
Face2Face/113_983.mp4,FAKE,406,1280,720,core,113_983,core_113_983
Face2Face/114_102.mp4,FAKE,389,640,480,core,114_102,core_102_114
Face2Face/116_091.mp4,FAKE,639,640,480,core,116_091,core_091_116
Face2Face/117_217.mp4,FAKE,702,1280,720,core,117_217,core_117_217
Face2Face/119_123.mp4,FAKE,514,640,480,core,119_123,core_119_123
Face2Face/121_093.mp4,FAKE,308,1920,1080,core,121_093,core_093_121
Face2Face/123_119.mp4,FAKE,502,640,480,core,123_119,core_119_123
Face2Face/124_085.mp4,FAKE,329,576,480,core,124_085,core_085_124
Face2Face/125_038.mp4,FAKE,305,1280,720,core,125_038,core_038_125
Face2Face/127_129.mp4,FAKE,330,1280,720,core,127_129,core_127_129
Face2Face/128_896.mp4,FAKE,531,640,480,core,128_896,core_128_896
Face2Face/129_127.mp4,FAKE,864,1280,720,core,129_127,core_127_129
Face2Face/130_139.mp4,FAKE,378,640,480,core,130_139,core_130_139
Face2Face/132_007.mp4,FAKE,505,640,480,core,132_007,core_007_132
Face2Face/133_148.mp4,FAKE,475,704,480,core,133_148,core_133_148
Face2Face/134_192.mp4,FAKE,287,1280,720,core,134_192,core_134_192
Face2Face/135_880.mp4,FAKE,435,1280,720,core,135_880,core_135_880
Face2Face/136_285.mp4,FAKE,383,1280,720,core,136_285,core_136_285
Face2Face/137_165.mp4,FAKE,387,704,480,core,137_165,core_137_165
Face2Face/138_142.mp4,FAKE,962,576,480,core,138_142,core_138_142
Face2Face/139_130.mp4,FAKE,662,576,480,core,139_130,core_130_139
Face2Face/140_143.mp4,FAKE,414,640,480,core,140_143,core_140_143
Face2Face/141_161.mp4,FAKE,369,832,480,core,141_161,core_141_161
Face2Face/142_138.mp4,FAKE,410,576,480,core,142_138,core_138_142
Face2Face/143_140.mp4,FAKE,485,640,480,core,143_140,core_140_143
Face2Face/145_299.mp4,FAKE,314,576,480,core,145_299,core_145_299
Face2Face/146_256.mp4,FAKE,546,1280,720,core,146_256,core_146_256
Face2Face/148_133.mp4,FAKE,767,640,480,core,148_133,core_133_148
Face2Face/150_153.mp4,FAKE,732,832,480,core,150_153,core_150_153
Face2Face/151_225.mp4,FAKE,304,1280,720,core,151_225,core_151_225
Face2Face/153_150.mp4,FAKE,456,640,480,core,153_150,core_150_153
Face2Face/155_576.mp4,FAKE,461,832,480,core,155_576,core_155_576
Face2Face/156_243.mp4,FAKE,387,640,480,core,156_243,core_156_243
Face2Face/157_245.mp4,FAKE,334,640,480,core,157_245,core_157_245
Face2Face/158_379.mp4,FAKE,341,640,480,core,158_379,core_158_379
Face2Face/159_175.mp4,FAKE,504,576,480,core,159_175,core_159_175
Face2Face/161_141.mp4,FAKE,508,640,480,core,161_141,core_141_161
Face2Face/163_031.mp4,FAKE,482,1280,720,core,163_031,core_031_163
Face2Face/164_216.mp4,FAKE,476,832,480,core,164_216,core_164_216
Face2Face/165_137.mp4,FAKE,606,640,480,core,165_137,core_137_165
Face2Face/170_186.mp4,FAKE,334,1920,1080,core,170_186,core_170_186
Face2Face/172_582.mp4,FAKE,431,640,480,core,172_582,core_172_582
Face2Face/175_159.mp4,FAKE,325,640,480,core,175_159,core_159_175
Face2Face/177_211.mp4,FAKE,527,832,480,core,177_211,core_177_211
Face2Face/179_212.mp4,FAKE,415,640,480,core,179_212,core_179_212
Face2Face/180_105.mp4,FAKE,300,640,480,core,180_105,core_105_180
Face2Face/181_199.mp4,FAKE,368,640,480,core,181_199,core_181_199
Face2Face/182_242.mp4,FAKE,331,1280,720,core,182_242,core_182_242
Face2Face/183_253.mp4,FAKE,501,1280,720,core,183_253,core_183_253
Face2Face/184_205.mp4,FAKE,307,1280,720,core,184_205,core_184_205
Face2Face/186_170.mp4,FAKE,504,1920,1080,core,186_170,core_170_186
Face2Face/188_191.mp4,FAKE,372,1280,720,core,188_191,core_188_191
Face2Face/189_200.mp4,FAKE,719,640,480,core,189_200,core_189_200
Face2Face/191_188.mp4,FAKE,310,1920,1080,core,191_188,core_188_191
Face2Face/192_134.mp4,FAKE,346,1280,720,core,192_134,core_134_192
Face2Face/193_030.mp4,FAKE,297,1920,1080,core,193_030,core_030_193
Face2Face/194_235.mp4,FAKE,312,640,480,core,194_235,core_194_235
Face2Face/195_442.mp4,FAKE,355,1280,720,core,195_442,core_195_442
Face2Face/196_310.mp4,FAKE,375,640,480,core,196_310,core_196_310
Face2Face/197_224.mp4,FAKE,488,640,480,core,197_224,core_197_224
Face2Face/198_106.mp4,FAKE,356,704,480,core,198_106,core_106_198
Face2Face/199_181.mp4,FAKE,478,1280,720,core,199_181,core_181_199
Face2Face/200_189.mp4,FAKE,512,832,480,core,200_189,core_189_200
Face2Face/201_203.mp4,FAKE,446,640,480,core,201_203,core_201_203
Face2Face/203_201.mp4,FAKE,863,640,480,core,203_201,core_201_203
Face2Face/205_184.mp4,FAKE,1254,832,480,core,205_184,core_184_205
Face2Face/210_241.mp4,FAKE,292,640,480,core,210_241,core_210_241
Face2Face/211_177.mp4,FAKE,410,1280,720,core,211_177,core_177_211
Face2Face/212_179.mp4,FAKE,1260,832,480,core,212_179,core_179_212
Face2Face/216_164.mp4,FAKE,1021,640,480,core,216_164,core_164_216
Face2Face/217_117.mp4,FAKE,548,1920,1080,core,217_117,core_117_217
Face2Face/218_239.mp4,FAKE,588,640,480,core,218_239,core_218_239
Face2Face/223_586.mp4,FAKE,379,1920,1080,core,223_586,core_223_586
Face2Face/224_197.mp4,FAKE,880,640,480,core,224_197,core_197_224
Face2Face/225_151.mp4,FAKE,347,1280,720,core,225_151,core_151_225
Face2Face/226_491.mp4,FAKE,427,1280,720,core,226_491,core_226_491
Face2Face/228_289.mp4,FAKE,597,832,480,core,228_289,core_228_289
Face2Face/229_247.mp4,FAKE,399,832,480,core,229_247,core_229_247
Face2Face/231_663.mp4,FAKE,316,704,480,core,231_663,core_231_663
Face2Face/233_995.mp4,FAKE,548,1280,720,core,233_995,core_233_995
Face2Face/235_194.mp4,FAKE,567,832,480,core,235_194,core_194_235
Face2Face/238_282.mp4,FAKE,594,640,480,core,238_282,core_238_282
Face2Face/239_218.mp4,FAKE,353,640,480,core,239_218,core_218_239
Face2Face/240_290.mp4,FAKE,422,704,480,core,240_290,core_240_290
Face2Face/241_210.mp4,FAKE,839,832,480,core,241_210,core_210_241
Face2Face/242_182.mp4,FAKE,620,640,480,core,242_182,core_182_242
Face2Face/243_156.mp4,FAKE,518,1280,720,core,243_156,core_156_243
Face2Face/244_822.mp4,FAKE,297,1920,1080,core,244_822,core_244_822
Face2Face/245_157.mp4,FAKE,486,640,480,core,245_157,core_157_245
Face2Face/246_258.mp4,FAKE,498,1280,720,core,246_258,core_246_258
Face2Face/247_229.mp4,FAKE,392,640,480,core,247_229,core_229_247
Face2Face/249_280.mp4,FAKE,606,832,480,core,249_280,core_249_280
Face2Face/250_461.mp4,FAKE,612,1280,720,core,250_461,core_250_461
Face2Face/251_375.mp4,FAKE,353,1920,1080,core,251_375,core_251_375
Face2Face/252_266.mp4,FAKE,465,800,480,core,252_266,core_252_266
Face2Face/253_183.mp4,FAKE,390,1280,720,core,253_183,core_183_253
Face2Face/254_261.mp4,FAKE,677,1280,720,core,254_261,core_254_261
Face2Face/256_146.mp4,FAKE,1003,1280,720,core,256_146,core_146_256
Face2Face/257_420.mp4,FAKE,1126,640,480,core,257_420,core_257_420
Face2Face/258_246.mp4,FAKE,496,1280,720,core,258_246,core_246_258
Face2Face/260_331.mp4,FAKE,469,640,480,core,260_331,core_260_331
Face2Face/261_254.mp4,FAKE,427,576,480,core,261_254,core_254_261
Face2Face/262_301.mp4,FAKE,763,576,480,core,262_301,core_262_301
Face2Face/263_284.mp4,FAKE,483,1280,720,core,263_284,core_263_284
Face2Face/264_271.mp4,FAKE,490,832,480,core,264_271,core_264_271
Face2Face/266_252.mp4,FAKE,572,704,480,core,266_252,core_252_266
Face2Face/267_286.mp4,FAKE,668,1280,720,core,267_286,core_267_286
Face2Face/268_269.mp4,FAKE,387,640,480,core,268_269,core_268_269
Face2Face/269_268.mp4,FAKE,1465,640,480,core,269_268,core_268_269
Face2Face/270_297.mp4,FAKE,390,640,480,core,270_297,core_270_297
Face2Face/271_264.mp4,FAKE,455,640,480,core,271_264,core_264_271
Face2Face/272_396.mp4,FAKE,525,1280,720,core,272_396,core_272_396
Face2Face/273_807.mp4,FAKE,650,1280,720,core,273_807,core_273_807
Face2Face/275_887.mp4,FAKE,339,640,480,core,275_887,core_275_887
Face2Face/278_306.mp4,FAKE,728,640,480,core,278_306,core_278_306
Face2Face/280_249.mp4,FAKE,632,832,480,core,280_249,core_249_280
Face2Face/281_474.mp4,FAKE,296,1280,720,core,281_474,core_281_474
Face2Face/282_238.mp4,FAKE,622,832,480,core,282_238,core_238_282
Face2Face/283_313.mp4,FAKE,481,640,480,core,283_313,core_283_313
Face2Face/284_263.mp4,FAKE,300,1920,1080,core,284_263,core_263_284
Face2Face/285_136.mp4,FAKE,611,1280,720,core,285_136,core_136_285
Face2Face/286_267.mp4,FAKE,306,1280,720,core,286_267,core_267_286
Face2Face/287_426.mp4,FAKE,335,1280,720,core,287_426,core_287_426
Face2Face/288_321.mp4,FAKE,567,640,480,core,288_321,core_288_321
Face2Face/289_228.mp4,FAKE,556,704,480,core,289_228,core_228_289
Face2Face/290_240.mp4,FAKE,1274,640,480,core,290_240,core_240_290
Face2Face/292_294.mp4,FAKE,604,1280,720,core,292_294,core_292_294
Face2Face/294_292.mp4,FAKE,425,1280,720,core,294_292,core_292_294
Face2Face/297_270.mp4,FAKE,311,640,480,core,297_270,core_270_297
Face2Face/299_145.mp4,FAKE,475,640,480,core,299_145,core_145_299
Face2Face/300_304.mp4,FAKE,610,576,480,core,300_304,core_300_304
Face2Face/301_262.mp4,FAKE,397,640,480,core,301_262,core_262_301
Face2Face/304_300.mp4,FAKE,598,640,480,core,304_300,core_300_304
Face2Face/305_513.mp4,FAKE,494,1280,720,core,305_513,core_305_513
Face2Face/306_278.mp4,FAKE,449,576,480,core,306_278,core_278_306
Face2Face/307_365.mp4,FAKE,369,640,480,core,307_365,core_307_365
Face2Face/310_196.mp4,FAKE,426,1280,720,core,310_196,core_196_310
Face2Face/311_387.mp4,FAKE,528,960,720,core,311_387,core_311_387
Face2Face/312_021.mp4,FAKE,431,640,480,core,312_021,core_021_312
Face2Face/313_283.mp4,FAKE,966,640,480,core,313_283,core_283_313
Face2Face/314_347.mp4,FAKE,458,1280,720,core,314_347,core_314_347
Face2Face/315_322.mp4,FAKE,313,832,480,core,315_322,core_315_322
Face2Face/318_334.mp4,FAKE,1339,640,480,core,318_334,core_318_334
Face2Face/319_352.mp4,FAKE,421,832,480,core,319_352,core_319_352
Face2Face/320_328.mp4,FAKE,319,1280,720,core,320_328,core_320_328
Face2Face/321_288.mp4,FAKE,543,640,480,core,321_288,core_288_321
Face2Face/322_315.mp4,FAKE,304,1280,720,core,322_315,core_315_322
Face2Face/324_356.mp4,FAKE,558,640,480,core,324_356,core_324_356
Face2Face/325_492.mp4,FAKE,347,1280,720,core,325_492,core_325_492
Face2Face/326_501.mp4,FAKE,522,640,480,core,326_501,core_326_501
Face2Face/327_329.mp4,FAKE,415,640,480,core,327_329,core_327_329
Face2Face/328_320.mp4,FAKE,504,1280,720,core,328_320,core_320_328
Face2Face/329_327.mp4,FAKE,495,640,480,core,329_327,core_327_329
Face2Face/331_260.mp4,FAKE,302,1280,720,core,331_260,core_260_331
Face2Face/332_051.mp4,FAKE,717,1280,720,core,332_051,core_051_332
Face2Face/334_318.mp4,FAKE,475,576,480,core,334_318,core_318_334
Face2Face/336_338.mp4,FAKE,889,640,480,core,336_338,core_336_338
Face2Face/338_336.mp4,FAKE,507,576,480,core,338_336,core_336_338
Face2Face/340_341.mp4,FAKE,827,1920,1080,core,340_341,core_340_341
Face2Face/341_340.mp4,FAKE,293,960,720,core,341_340,core_340_341
Face2Face/342_416.mp4,FAKE,313,1280,720,core,342_416,core_342_416
Face2Face/343_363.mp4,FAKE,473,640,480,core,343_363,core_343_363
Face2Face/346_351.mp4,FAKE,684,448,480,core,346_351,core_346_351
Face2Face/347_314.mp4,FAKE,413,832,480,core,347_314,core_314_347
Face2Face/349_350.mp4,FAKE,405,1280,720,core,349_350,core_349_350
Face2Face/350_349.mp4,FAKE,471,832,480,core,350_349,core_349_350
Face2Face/351_346.mp4,FAKE,615,640,480,core,351_346,core_346_351
Face2Face/352_319.mp4,FAKE,717,704,480,core,352_319,core_319_352
Face2Face/353_383.mp4,FAKE,465,1280,720,core,353_383,core_353_383
Face2Face/354_362.mp4,FAKE,455,1280,720,core,354_362,core_354_362
Face2Face/355_748.mp4,FAKE,318,1920,1080,core,355_748,core_355_748
Face2Face/356_324.mp4,FAKE,1249,1280,720,core,356_324,core_324_356
Face2Face/358_380.mp4,FAKE,455,640,480,core,358_380,core_358_380
Face2Face/361_448.mp4,FAKE,528,1280,720,core,361_448,core_361_448
Face2Face/362_354.mp4,FAKE,460,1280,720,core,362_354,core_354_362
Face2Face/363_343.mp4,FAKE,299,640,480,core,363_343,core_343_363
Face2Face/364_440.mp4,FAKE,419,832,480,core,364_440,core_364_440
Face2Face/365_307.mp4,FAKE,378,640,480,core,365_307,core_307_365
Face2Face/367_371.mp4,FAKE,718,640,480,core,367_371,core_367_371
Face2Face/368_378.mp4,FAKE,761,640,480,core,368_378,core_368_378
Face2Face/370_483.mp4,FAKE,375,1920,1080,core,370_483,core_370_483
Face2Face/371_367.mp4,FAKE,649,576,480,core,371_367,core_367_371
Face2Face/372_413.mp4,FAKE,379,832,480,core,372_413,core_372_413
Face2Face/373_394.mp4,FAKE,420,1280,720,core,373_394,core_373_394
Face2Face/374_407.mp4,FAKE,504,1280,720,core,374_407,core_374_407
Face2Face/375_251.mp4,FAKE,346,1280,720,core,375_251,core_251_375
Face2Face/376_381.mp4,FAKE,578,1280,720,core,376_381,core_376_381
Face2Face/378_368.mp4,FAKE,761,1280,720,core,378_368,core_368_378
Face2Face/379_158.mp4,FAKE,444,640,480,core,379_158,core_158_379
Face2Face/380_358.mp4,FAKE,534,640,480,core,380_358,core_358_380
Face2Face/381_376.mp4,FAKE,515,640,480,core,381_376,core_376_381
Face2Face/382_409.mp4,FAKE,361,640,480,core,382_409,core_382_409
Face2Face/383_353.mp4,FAKE,358,1920,1080,core,383_353,core_353_383
Face2Face/384_932.mp4,FAKE,484,1920,1080,core,384_932,core_384_932
Face2Face/387_311.mp4,FAKE,368,1280,720,core,387_311,core_311_387
Face2Face/389_480.mp4,FAKE,485,1920,1080,core,389_480,core_389_480
Face2Face/390_709.mp4,FAKE,300,1280,720,core,390_709,core_390_709
Face2Face/393_405.mp4,FAKE,531,640,480,core,393_405,core_393_405
Face2Face/394_373.mp4,FAKE,602,1280,720,core,394_373,core_373_394
Face2Face/396_272.mp4,FAKE,323,1280,720,core,396_272,core_272_396
Face2Face/399_488.mp4,FAKE,518,1280,720,core,399_488,core_399_488
Face2Face/400_476.mp4,FAKE,310,1280,720,core,400_476,core_400_476
Face2Face/402_453.mp4,FAKE,645,1920,1080,core,402_453,core_402_453
Face2Face/403_497.mp4,FAKE,621,256,480,core,403_497,core_403_497
Face2Face/404_429.mp4,FAKE,457,1280,720,core,404_429,core_404_429
Face2Face/405_393.mp4,FAKE,579,640,480,core,405_393,core_393_405
Face2Face/407_374.mp4,FAKE,586,576,480,core,407_374,core_374_407
Face2Face/408_424.mp4,FAKE,311,704,480,core,408_424,core_408_424
Face2Face/409_382.mp4,FAKE,313,640,480,core,409_382,core_382_409
Face2Face/410_411.mp4,FAKE,529,1920,1080,core,410_411,core_410_411
Face2Face/411_410.mp4,FAKE,459,1920,1080,core,411_410,core_410_411
Face2Face/413_372.mp4,FAKE,486,640,480,core,413_372,core_372_413
Face2Face/415_484.mp4,FAKE,319,704,480,core,415_484,core_415_484
Face2Face/416_342.mp4,FAKE,302,1280,720,core,416_342,core_342_416
Face2Face/417_496.mp4,FAKE,1496,832,480,core,417_496,core_417_496
Face2Face/418_507.mp4,FAKE,469,1280,720,core,418_507,core_418_507
Face2Face/419_824.mp4,FAKE,577,1280,720,core,419_824,core_419_824
Face2Face/420_257.mp4,FAKE,763,576,480,core,420_257,core_257_420
Face2Face/421_423.mp4,FAKE,1814,640,480,core,421_423,core_421_423
Face2Face/422_695.mp4,FAKE,310,1920,1080,core,422_695,core_422_695
Face2Face/423_421.mp4,FAKE,1038,576,480,core,423_421,core_421_423
Face2Face/424_408.mp4,FAKE,306,640,480,core,424_408,core_408_424
Face2Face/425_485.mp4,FAKE,803,832,480,core,425_485,core_425_485
Face2Face/426_287.mp4,FAKE,475,1920,1080,core,426_287,core_287_426
Face2Face/427_637.mp4,FAKE,510,1280,720,core,427_637,core_427_637
Face2Face/429_404.mp4,FAKE,798,640,480,core,429_404,core_404_429
Face2Face/430_459.mp4,FAKE,526,1920,1080,core,430_459,core_430_459
Face2Face/431_447.mp4,FAKE,326,1280,720,core,431_447,core_431_447
Face2Face/434_438.mp4,FAKE,542,832,480,core,434_438,core_434_438
Face2Face/435_456.mp4,FAKE,608,640,480,core,435_456,core_435_456
Face2Face/438_434.mp4,FAKE,337,640,480,core,438_434,core_434_438
Face2Face/439_441.mp4,FAKE,305,640,480,core,439_441,core_439_441
Face2Face/440_364.mp4,FAKE,648,640,480,core,440_364,core_364_440
Face2Face/441_439.mp4,FAKE,462,640,480,core,441_439,core_439_441
Face2Face/442_195.mp4,FAKE,333,1920,1080,core,442_195,core_195_442
Face2Face/444_655.mp4,FAKE,678,832,480,core,444_655,core_444_655
Face2Face/445_494.mp4,FAKE,802,1280,720,core,445_494,core_445_494
Face2Face/446_667.mp4,FAKE,469,1920,1080,core,446_667,core_446_667
Face2Face/447_431.mp4,FAKE,616,640,480,core,447_431,core_431_447
Face2Face/448_361.mp4,FAKE,455,1280,720,core,448_361,core_361_448
Face2Face/449_451.mp4,FAKE,383,1280,720,core,449_451,core_449_451
Face2Face/450_533.mp4,FAKE,558,1920,1080,core,450_533,core_450_533
Face2Face/451_449.mp4,FAKE,306,1280,720,core,451_449,core_449_451
Face2Face/452_550.mp4,FAKE,444,640,480,core,452_550,core_452_550
Face2Face/453_402.mp4,FAKE,423,1280,718,core,453_402,core_402_453
Face2Face/454_527.mp4,FAKE,342,832,480,core,454_527,core_454_527
Face2Face/455_471.mp4,FAKE,540,640,480,core,455_471,core_455_471
Face2Face/456_435.mp4,FAKE,476,1280,720,core,456_435,core_435_456
Face2Face/458_722.mp4,FAKE,396,832,480,core,458_722,core_458_722
Face2Face/459_430.mp4,FAKE,357,1920,1080,core,459_430,core_430_459
Face2Face/460_678.mp4,FAKE,400,1280,720,core,460_678,core_460_678
Face2Face/461_250.mp4,FAKE,564,1280,720,core,461_250,core_250_461
Face2Face/462_467.mp4,FAKE,423,640,480,core,462_467,core_462_467
Face2Face/463_464.mp4,FAKE,404,608,480,core,463_464,core_463_464
Face2Face/464_463.mp4,FAKE,315,640,480,core,464_463,core_463_464
Face2Face/467_462.mp4,FAKE,585,640,480,core,467_462,core_462_467
Face2Face/471_455.mp4,FAKE,370,640,480,core,471_455,core_455_471
Face2Face/472_511.mp4,FAKE,809,640,480,core,472_511,core_472_511
Face2Face/474_281.mp4,FAKE,309,640,480,core,474_281,core_281_474
Face2Face/476_400.mp4,FAKE,357,640,480,core,476_400,core_400_476
Face2Face/477_487.mp4,FAKE,319,1248,720,core,477_487,core_477_487
Face2Face/478_506.mp4,FAKE,668,640,480,core,478_506,core_478_506
Face2Face/480_389.mp4,FAKE,314,1280,720,core,480_389,core_389_480
Face2Face/483_370.mp4,FAKE,396,1280,720,core,483_370,core_370_483
Face2Face/484_415.mp4,FAKE,563,640,480,core,484_415,core_415_484
Face2Face/485_425.mp4,FAKE,336,832,480,core,485_425,core_425_485
Face2Face/486_680.mp4,FAKE,300,640,480,core,486_680,core_486_680
Face2Face/487_477.mp4,FAKE,365,1280,720,core,487_477,core_477_487
Face2Face/488_399.mp4,FAKE,862,832,480,core,488_399,core_399_488
Face2Face/489_022.mp4,FAKE,325,1280,720,core,489_022,core_022_489
Face2Face/490_534.mp4,FAKE,384,1920,1080,core,490_534,core_490_534
Face2Face/491_226.mp4,FAKE,328,1920,1080,core,491_226,core_226_491
Face2Face/492_325.mp4,FAKE,1421,1280,720,core,492_325,core_325_492
Face2Face/494_445.mp4,FAKE,1053,1280,720,core,494_445,core_445_494
Face2Face/495_512.mp4,FAKE,750,640,480,core,495_512,core_495_512
